Location,Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
Los Gatos,39,4/5/24 6:47 PM,BTL Brady Cab,Red,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,39,4/5/24 6:47 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,11.00,1.0,false
Los Gatos,37,4/5/24 6:48 PM,BTL Zorzettig Refosco,Red,BTG WINE,Wine on Premise,54.00,1.0,false
Los Gatos,37,4/5/24 6:48 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,39,4/5/24 6:51 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,39,4/5/24 6:51 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,31,4/5/24 6:51 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,32,4/5/24 6:55 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,40,4/5/24 6:57 PM,GLS Dashe Zinfandel 2021,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,40,4/5/24 6:57 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,40,4/5/24 6:57 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,40,4/5/24 6:57 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,40,4/5/24 6:57 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,32,4/5/24 6:58 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,32,4/5/24 6:58 PM,Venison Berkshire Pork,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,32,4/5/24 6:58 PM,Wild Boar Salami,SALUMI,FOOD,Food,9.00,1.0,false
Los Gatos,32,4/5/24 6:58 PM,Duck Salami,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,32,4/5/24 6:59 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,32,4/5/24 6:59 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,32,4/5/24 6:59 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,32,4/5/24 6:59 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,32,4/5/24 6:59 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,41,4/5/24 7:00 PM,DD Tiramisu,DOORDASH,FOOD,Food,15.00,1.0,false
Los Gatos,41,4/5/24 7:00 PM,DD DiStefano Burrata,DOORDASH,FOOD,Food,21.00,1.0,false
Los Gatos,35,4/5/24 7:08 PM,Tricolore,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,37,4/5/24 7:11 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,37,4/5/24 7:11 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,37,4/5/24 7:11 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,37,4/5/24 7:11 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,37,4/5/24 7:11 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,42,4/5/24 7:14 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,42,4/5/24 7:14 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,42,4/5/24 7:14 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,43,4/5/24 7:15 PM,GLS Cuatro Rayas Tempranillo,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,43,4/5/24 7:15 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,43,4/5/24 7:15 PM,Funghi,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Sopressa Salami,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Finocchiona,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Pecorino Sole di Sicilia con pistachio in crosta,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,44,4/5/24 7:18 PM,Pecorino con Peperoncino,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,44,4/5/24 7:18 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,44,4/5/24 7:18 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,42,4/5/24 7:20 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,42,4/5/24 7:20 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,45,4/5/24 7:21 PM,Caesar,INSALATE,FOOD,Food,36.00,2.0,false
Los Gatos,45,4/5/24 7:21 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,45,4/5/24 7:21 PM,The Boot,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,45,4/5/24 7:21 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,true
Los Gatos,45,4/5/24 7:21 PM,GLS Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,45,4/5/24 7:22 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,true
Los Gatos,46,4/5/24 7:25 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,10.00,1.0,false
Los Gatos,38,4/5/24 7:29 PM,GLS Cotiere Pinot Noir,Red,BTG WINE,Wine on Premise,17.00,1.0,false
Los Gatos,43,4/5/24 7:33 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,36,4/5/24 7:36 PM,RET Monteci Bardolino Rose 21,Rose,BTG WINE,Retail Wine,14.40,1.0,false
Los Gatos,43,4/5/24 7:37 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,42.00,2.0,false
Los Gatos,43,4/5/24 7:37 PM,HLF Collematoni Brunello 18,Red,BTG WINE,Wine on Premise,17.50,1.0,false
Los Gatos,37,4/5/24 7:38 PM,BTL The Climber Red Blend,Red,BTG WINE,Wine on Premise,96.00,1.0,false
Los Gatos,40,4/5/24 7:38 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,47,4/5/24 7:40 PM,BTL Cotiere Pinot Noir,Red,BTG WINE,Wine on Premise,68.00,1.0,false
Los Gatos,47,4/5/24 7:40 PM,Cacio di Bosco al Tartfuo,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,47,4/5/24 7:40 PM,Pecorino Oro Antico Riserva,FORMAGGI,FOOD,Food,5.50,1.0,false
Los Gatos,48,4/5/24 7:43 PM,Kids Pasta,PASTA/ENTREES,FOOD,Food,8.00,1.0,false
Los Gatos,39,4/5/24 7:44 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,39,4/5/24 7:44 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,39,4/5/24 7:44 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,44,4/5/24 7:45 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,39,4/5/24 7:47 PM,BTL Brady Cab,Red,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,46,4/5/24 7:50 PM,The Alba,PANINI,FOOD,Food,9.00,1.0,false
Los Gatos,46,4/5/24 7:50 PM,Tonno Panini,PANINI,FOOD,Food,9.00,1.0,false
Los Gatos,44,4/5/24 7:51 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,44,4/5/24 7:51 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,44,4/5/24 7:52 PM,GLS Laird Jillian's Blend 17,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,37,4/5/24 7:53 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Calabrese,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Prosciutto Americano,SALUMI,FOOD,Food,5.00,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Ricotta Salata Caprina,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,49,4/5/24 7:53 PM,Caprino Montemayore,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,48,4/5/24 7:54 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,48,4/5/24 7:54 PM,BTL Fogarina Lambrusco,Sparkling,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,42,4/5/24 7:54 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,32,4/5/24 7:55 PM,BTL Paul Janin Beaujolais,Red,BTG WINE,Wine on Premise,70.00,1.0,false
Los Gatos,49,4/5/24 7:58 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,49,4/5/24 7:58 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,49,4/5/24 7:59 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,49,4/5/24 7:59 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,49,4/5/24 7:59 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,49,4/5/24 7:59 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,49,4/5/24 7:59 PM,The Boot,Flights,BTG WINE,Wine on Premise,60.00,2.0,false
Los Gatos,50,4/5/24 8:04 PM,The Boot,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,50,4/5/24 8:04 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,50,4/5/24 8:04 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,50,4/5/24 8:04 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,32,4/5/24 8:05 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,32,4/5/24 8:05 PM,Cannoli,DOLCI,FOOD,Food,15.00,1.0,false
Los Gatos,45,4/5/24 8:05 PM,GLS Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,47,4/5/24 8:06 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,47,4/5/24 8:06 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,45,4/5/24 8:08 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,0.00,1.0,false
Los Gatos,51,4/5/24 8:16 PM,Arthur Ave,PANINI,FOOD,Food,0.00,1.0,false
Los Gatos,52,4/5/24 8:16 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,52,4/5/24 8:19 PM,GLS Abbazia di Novacella Pinot Grigio,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,39,4/5/24 8:21 PM,GF Italian Cookies,DOLCI,FOOD,Food,12.00,1.0,false
Los Gatos,52,4/5/24 8:25 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,52,4/5/24 8:25 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,52,4/5/24 8:25 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,42,4/5/24 8:26 PM,RET Collemattoni Rosso,Red,BTG WINE,Wine on Premise,34.00,1.0,false
Los Gatos,49,4/5/24 8:28 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,49,4/5/24 8:29 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,39,4/5/24 8:34 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,11.00,1.0,false
Los Gatos,49,4/5/24 8:37 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,50,4/5/24 8:41 PM,GLS Corvezzo Prosecco,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,53,4/5/24 8:47 PM,Toscano,SALUMI,FOOD,Food,6.00,1.0,false
Los Gatos,53,4/5/24 8:48 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,53,4/5/24 8:48 PM,Tricolore,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,53,4/5/24 8:48 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,53,4/5/24 8:48 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,52,4/5/24 8:53 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,48,4/5/24 8:55 PM,BTL Conti Zecca Liranu,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,49,4/5/24 8:58 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,47,4/5/24 9:02 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,8.00,2.0,false
Los Gatos,50,4/5/24 9:04 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,52,4/5/24 9:06 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,49,4/5/24 9:12 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,49,4/5/24 9:12 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,0.00,3.0,false
Los Gatos,49,4/5/24 9:13 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,49,4/5/24 9:13 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,49,4/5/24 9:13 PM,GLS Due Terre Cataratto,White,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,49,4/5/24 9:23 PM,Hot Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,49,4/5/24 9:23 PM,GLS Abbazia di Novacella Pinot Grigio,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,52,4/5/24 9:24 PM,Add Value ($),,,,100.00,1.0,false
Los Gatos,53,4/5/24 9:31 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,48,4/5/24 9:44 PM,BTL Conti Zecca Liranu,Red,BTG WINE,Wine on Premise,14.00,1.0,true
Los Gatos,1,4/6/24 12:08 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,1,4/6/24 12:08 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,1,4/6/24 12:08 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,2,4/6/24 12:19 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,2,4/6/24 12:19 PM,Caprese Panini,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,3,4/6/24 12:36 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,3,4/6/24 12:36 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,3,4/6/24 12:51 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,3,4/6/24 1:04 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,3,4/6/24 1:04 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/6/24 1:21 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/6/24 1:21 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/6/24 1:26 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,4,4/6/24 1:26 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,4,4/6/24 1:26 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,5,4/6/24 1:30 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,5,4/6/24 1:31 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,5,4/6/24 1:31 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,5,4/6/24 1:31 PM,GLS Cotiere Pinot Noir,Red,BTG WINE,Wine on Premise,17.00,1.0,false
Los Gatos,5,4/6/24 1:48 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,5,4/6/24 1:48 PM,Gorgonzola Salad,INSALATE,FOOD,Food,26.00,1.0,false
Los Gatos,6,4/6/24 2:00 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,7,4/6/24 2:11 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,7,4/6/24 2:14 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,7,4/6/24 2:14 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,7,4/6/24 2:14 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,5,4/6/24 2:16 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,6,4/6/24 2:21 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,44.00,2.0,false
Los Gatos,8,4/6/24 2:27 PM,Gorgonzola Salad,INSALATE,FOOD,Food,51.00,3.0,false
Los Gatos,5,4/6/24 2:30 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,6,4/6/24 2:31 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,7,4/6/24 2:33 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,9,4/6/24 2:37 PM,Tricolore,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,9,4/6/24 2:37 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,6,4/6/24 2:40 PM,GLS Lloyd Chardonnay,White,BTG WINE,Wine on Premise,22.00,1.0,false
Los Gatos,6,4/6/24 2:59 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,10,4/6/24 3:01 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,10,4/6/24 3:01 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,11,4/6/24 3:01 PM,Gift Card,,,,50.00,1.0,false
Los Gatos,12,4/6/24 3:09 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,12,4/6/24 3:09 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,12,4/6/24 3:10 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,12,4/6/24 3:10 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,12,4/6/24 3:10 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,12,4/6/24 3:10 PM,GLS Barnier Rose Champagne,Sparkling,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,13,4/6/24 3:10 PM,The Somm Stumper,Flights,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,13,4/6/24 3:10 PM,Colossal California,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,10,4/6/24 3:27 PM,GLS Zorzettig Ribolla Gialla,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,14,4/6/24 3:31 PM,Sausage Provolone Frittata Full T,EVENTS,FOOD,Food,125.00,1.0,false
Los Gatos,14,4/6/24 3:31 PM,Asparagus Frittata Full Tray,EVENTS,FOOD,Food,100.00,1.0,false
Los Gatos,16,4/6/24 3:32 PM,RET Sables d'Azur,Rose,BTG WINE,Wine on Premise,36.00,2.0,false
Los Gatos,14,4/6/24 3:34 PM,Spring Mix LG,CATERING,FOOD,Food,100.00,1.0,false
Los Gatos,14,4/6/24 3:34 PM,Arthur Ave,PANINI,FOOD,Food,54.00,3.0,false
Los Gatos,14,4/6/24 3:34 PM,Caprese Panini,PANINI,FOOD,Food,68.00,4.0,false
Los Gatos,14,4/6/24 3:34 PM,Crostini Sampler,CROSTINI,FOOD,Food,90.00,6.0,false
Los Gatos,14,4/6/24 3:34 PM,Dessert Tray,EVENTS,FOOD,Food,120.00,1.0,false
Los Gatos,14,4/6/24 3:34 PM,Caprese Skewers,EVENTS,FOOD,Food,50.00,20.0,false
Los Gatos,14,4/6/24 3:35 PM,BTL Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,300.00,6.0,false
Los Gatos,14,4/6/24 3:35 PM,BTL Sables d'Azur,Rose,BTG WINE,Wine on Premise,96.00,2.0,false
Los Gatos,17,4/6/24 3:52 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,0.00,1.0,false
Los Gatos,18,4/6/24 4:06 PM,BTL Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,80.00,1.0,false
Los Gatos,19,4/6/24 4:07 PM,Spring Ravioli,PASTA/ENTREES,FOOD,Food,16.00,1.0,true
Los Gatos,19,4/6/24 4:07 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,18,4/6/24 4:08 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,12,4/6/24 4:15 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,12,4/6/24 4:15 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,20,4/6/24 4:17 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,20,4/6/24 4:17 PM,The Boot,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,12,4/6/24 4:20 PM,GLS Poggio Mori Vin Santo Del Chianti,Dessert,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,18,4/6/24 4:23 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,21,4/6/24 4:23 PM,Colossal California,Flights,BTG WINE,Wine on Premise,30.00,1.0,true
Los Gatos,21,4/6/24 4:23 PM,The Boot,Flights,BTG WINE,Wine on Premise,30.00,1.0,true
Los Gatos,21,4/6/24 4:23 PM,DiStefano Burrata,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/6/24 4:23 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,21,4/6/24 4:23 PM,Fattoria,SALUMI,FOOD,Food,6.00,1.0,false
Los Gatos,19,4/6/24 4:30 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,42.00,2.0,false
Los Gatos,22,4/6/24 4:37 PM,Tonno with Crostini,SFIZI,FOOD,Food,15.00,1.0,false
Los Gatos,22,4/6/24 4:37 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,22,4/6/24 4:37 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,22,4/6/24 4:37 PM,GLS Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,13,4/6/24 4:38 PM,Small French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,5.00,1.0,false
Los Gatos,13,4/6/24 4:38 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,22,4/6/24 5:02 PM,GLS Crazy Joe Red Blend 19,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,22,4/6/24 5:22 PM,GLS Zorzettig Refosco,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,21,4/6/24 5:37 PM,GLS Small Lot Cab,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,23,4/6/24 5:42 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,21,4/6/24 5:51 PM,WC Colossal California,Flights,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,21,4/6/24 5:51 PM,WC The Boot,Flights,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,23,4/6/24 6:00 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,23,4/6/24 6:01 PM,Prosciutto Americano,SALUMI,FOOD,Food,5.00,1.0,false
Los Gatos,23,4/6/24 6:01 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,24,4/6/24 6:03 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,24,4/6/24 6:03 PM,Blood Orange,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,24,4/6/24 6:03 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/6/24 6:03 PM,Carbonara,PASTA/ENTREES,FOOD,Food,29.00,1.0,false
